timestamp,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,Delta_Aggregate,Theta_Aggregate,Alpha_Aggregate,Beta_Aggregate,Gamma_Aggregate
1751988912.8769999,782.8938,823.9927,768.7912,808.2784,0.39632873999999996,0.22118755,0.4668379775,0.26594626,-0.0723441025
1751988912.8769999,785.7143,827.619,773.22345,806.6667,0.39632873999999996,0.22118755,0.4668379775,0.26594626,-0.0723441025
1751988912.878,824.3956,825.2015,776.04395,865.09155,0.39632873999999996,0.22118755,0.4668379775,0.26594626,-0.0723441025
1751988912.878,832.8571,824.7985,778.0586,869.5238,0.3446699,0.1630682825,0.4449892625,0.271801235,-0.07534495250000002
1751988912.879,804.2491,827.2161,775.2381,826.4103,0.3446699,0.1630682825,0.4449892625,0.271801235,-0.07534495250000002
1751988912.88,788.1319,825.2015,772.8205,816.337,0.3446699,0.1630682825,0.4449892625,0.271801235,-0.07534495250000002
1751988912.88,812.71063,813.1135,765.56775,861.4652,0.3446699,0.1630682825,0.4449892625,0.271801235,-0.07534495250000002
1751988912.88,824.3956,805.05493,763.95605,872.74725,0.3446699,0.1630682825,0.4449892625,0.271801235,-0.07534495250000002
1751988912.88,798.20514,809.89014,764.7619,834.4689,0.3446699,0.1630682825,0.4449892625,0.271801235,-0.07534495250000002
1751988912.881,774.43225,812.3077,762.74725,811.0989,0.3446699,0.1630682825,0.4449892625,0.271801235,-0.07534495250000002
1751988912.881,800.6227,813.91943,765.9707,825.6044,0.3446699,0.1630682825,0.4449892625,0.271801235,-0.07534495250000002
1751988912.881,829.6337,816.7399,767.5824,853.00366,0.3446699,0.1630682825,0.4449892625,0.271801235,-0.07534495250000002
1751988912.932,819.5604,819.9634,769.59705,860.65936,0.3446699,0.1630682825,0.4449892625,0.271801235,-0.07534495250000002
1751988912.932,785.7143,817.5458,770.0,821.978,0.3446699,0.1630682825,0.4449892625,0.271801235,-0.07534495250000002
1751988912.932,785.31134,814.7253,772.4176,829.2308,0.3446699,0.1630682825,0.4449892625,0.271801235,-0.07534495250000002
1751988912.9329998,812.3077,807.47253,771.2088,842.9304,0.3446699,0.1630682825,0.4449892625,0.271801235,-0.07534495250000002
1751988912.9329998,823.1868,812.71063,773.6264,838.0952,0.3446699,0.1630682825,0.4449892625,0.271801235,-0.07534495250000002
1751988912.9329998,789.34064,819.5604,774.83514,809.4872,0.3446699,0.1630682825,0.4449892625,0.271801235,-0.07534495250000002
1751988912.9329998,771.6117,810.293,768.3883,791.3553,0.3446699,0.1630682825,0.4449892625,0.271801235,-0.07534495250000002
1751988912.9329998,819.5604,810.696,767.1795,846.55676,0.3446699,0.1630682825,0.4449892625,0.271801235,-0.07534495250000002
1751988912.934,852.6007,817.1429,771.2088,875.56775,0.3446699,0.1630682825,0.4449892625,0.271801235,-0.07534495250000002
1751988912.934,834.0659,824.3956,776.8498,857.4359,0.3446699,0.1630682825,0.4449892625,0.271801235,-0.07534495250000002
1751988912.934,793.7729,825.2015,772.8205,822.381,0.3446699,0.1630682825,0.4449892625,0.271801235,-0.07534495250000002
1751988912.934,819.5604,821.1722,772.01465,838.9011,0.3446699,0.1630682825,0.4449892625,0.271801235,-0.07534495250000002
1751988912.981,864.2857,826.8132,777.6557,886.4469,0.3446699,0.1630682825,0.4449892625,0.271801235,-0.07534495250000002
1751988912.982,840.5128,827.619,773.6264,863.8828,0.3446699,0.1630682825,0.4449892625,0.271801235,-0.07534495250000002
1751988912.982,793.7729,826.4103,770.40295,808.68134,0.3446699,0.1630682825,0.4449892625,0.271801235,-0.07534495250000002
1751988912.982,802.6374,825.2015,770.40295,824.7985,0.3446699,0.1630682825,0.4449892625,0.271801235,-0.07534495250000002
1751988912.982,851.79486,826.0073,771.6117,874.35895,0.3446699,0.1630682825,0.4449892625,0.271801235,-0.07534495250000002
1751988912.982,849.3773,823.9927,765.16486,874.35895,0.31208090625,0.12862368500000002,0.4382676525,0.27582616,-0.074428635
1751988912.984,794.17584,819.15753,763.5531,820.7692,0.31208090625,0.12862368500000002,0.4382676525,0.27582616,-0.074428635
1751988912.984,784.5055,819.15753,770.80585,820.3663,0.31208090625,0.12862368500000002,0.4382676525,0.27582616,-0.074428635
1751988912.984,838.9011,823.5897,770.80585,871.53845,0.31208090625,0.12862368500000002,0.4382676525,0.27582616,-0.074428635
1751988912.984,854.61536,824.3956,769.59705,875.16486,0.31208090625,0.12862368500000002,0.4382676525,0.27582616,-0.074428635
1751988912.984,805.8608,822.7839,770.40295,837.28937,0.31208090625,0.12862368500000002,0.4382676525,0.27582616,-0.074428635
1751988912.985,782.49084,820.7692,765.16486,792.96704,0.31208090625,0.12862368500000002,0.4382676525,0.27582616,-0.074428635
1751988913.006,824.7985,821.1722,759.92676,837.28937,0.31208090625,0.12862368500000002,0.4382676525,0.27582616,-0.074428635
1751988913.006,855.82416,828.8278,763.5531,908.20514,0.31208090625,0.12862368500000002,0.4382676525,0.27582616,-0.074428635
1751988913.006,811.50183,827.2161,770.80585,859.45056,0.31208090625,0.12862368500000002,0.4382676525,0.27582616,-0.074428635
1751988913.007,765.16486,825.6044,778.86444,807.8755,0.31208090625,0.12862368500000002,0.4382676525,0.27582616,-0.074428635
1751988913.007,803.0403,829.2308,778.46155,859.45056,0.31208090625,0.12862368500000002,0.4382676525,0.27582616,-0.074428635
1751988913.007,838.9011,829.6337,781.28204,891.28204,0.31208090625,0.12862368500000002,0.4382676525,0.27582616,-0.074428635
1751988913.007,806.6667,830.4396,779.67035,840.5128,0.31208090625,0.12862368500000002,0.4382676525,0.27582616,-0.074428635
1751988913.007,772.01465,831.2454,773.22345,792.1612,0.31208090625,0.12862368500000002,0.4382676525,0.27582616,-0.074428635
1751988913.007,798.20514,834.0659,775.64105,817.9487,0.31208090625,0.12862368500000002,0.4382676525,0.27582616,-0.074428635
1751988913.008,831.2454,831.6484,777.25275,853.00366,0.31208090625,0.12862368500000002,0.4382676525,0.27582616,-0.074428635
1751988913.008,821.1722,824.7985,775.64105,834.4689,0.31208090625,0.12862368500000002,0.4382676525,0.27582616,-0.074428635
1751988913.008,796.5934,828.022,776.4469,813.91943,0.31208090625,0.12862368500000002,0.4382676525,0.27582616,-0.074428635
1751988913.059,794.9817,830.0366,782.0879,822.7839,0.31208090625,0.12862368500000002,0.4382676525,0.27582616,-0.074428635
1751988913.06,832.4542,822.381,784.90845,849.7802,0.31208090625,0.12862368500000002,0.4382676525,0.27582616,-0.074428635
1751988913.06,844.94507,819.5604,781.28204,851.79486,0.31208090625,0.12862368500000002,0.4382676525,0.27582616,-0.074428635
1751988913.06,807.0696,823.5897,779.2674,834.0659,0.31208090625,0.12862368500000002,0.4382676525,0.27582616,-0.074428635
1751988913.06,788.5348,826.8132,777.25275,811.0989,0.31208090625,0.12862368500000002,0.4382676525,0.27582616,-0.074428635
1751988913.06,822.7839,829.6337,778.0586,846.9597,0.31208090625,0.12862368500000002,0.4382676525,0.27582616,-0.074428635
1751988913.0609999,842.9304,828.022,782.0879,874.7619,0.31208090625,0.12862368500000002,0.4382676525,0.27582616,-0.074428635
1751988913.0609999,813.5165,826.8132,783.2967,849.3773,0.31581136499999996,0.13349941,0.4281994175,0.2780780525,-0.06756918999999999
1751988913.062,780.4762,828.022,786.9231,826.4103,0.31581136499999996,0.13349941,0.4281994175,0.2780780525,-0.06756918999999999
1751988913.062,796.99634,828.4249,791.75824,834.0659,0.31581136499999996,0.13349941,0.4281994175,0.2780780525,-0.06756918999999999
1751988913.062,840.10986,830.4396,790.54944,863.47986,0.31581136499999996,0.13349941,0.4281994175,0.2780780525,-0.06756918999999999
1751988913.062,835.2747,830.4396,786.9231,848.1685,0.31581136499999996,0.13349941,0.4281994175,0.2780780525,-0.06756918999999999
1751988913.111,798.60803,829.2308,785.7143,801.8315,0.31581136499999996,0.13349941,0.4281994175,0.2780780525,-0.06756918999999999
1751988913.111,809.89014,828.022,786.52014,826.8132,0.31581136499999996,0.13349941,0.4281994175,0.2780780525,-0.06756918999999999
1751988913.112,840.10986,828.4249,783.2967,865.4945,0.31581136499999996,0.13349941,0.4281994175,0.2780780525,-0.06756918999999999
1751988913.112,845.34796,832.4542,783.2967,869.12085,0.31581136499999996,0.13349941,0.4281994175,0.2780780525,-0.06756918999999999
1751988913.113,807.0696,830.0366,784.90845,836.08057,0.31581136499999996,0.13349941,0.4281994175,0.2780780525,-0.06756918999999999
1751988913.113,790.54944,827.2161,786.52014,820.7692,0.31581136499999996,0.13349941,0.4281994175,0.2780780525,-0.06756918999999999
1751988913.1139998,830.84247,830.4396,786.9231,863.47986,0.31581136499999996,0.13349941,0.4281994175,0.2780780525,-0.06756918999999999
1751988913.1139998,848.5714,835.6777,788.1319,879.19415,0.31581136499999996,0.13349941,0.4281994175,0.2780780525,-0.06756918999999999
1751988913.115,803.44324,831.2454,783.69965,831.2454,0.31581136499999996,0.13349941,0.4281994175,0.2780780525,-0.06756918999999999
1751988913.115,767.1795,823.9927,780.87915,804.65204,0.31581136499999996,0.13349941,0.4281994175,0.2780780525,-0.06756918999999999
1751988913.116,810.696,824.3956,784.5055,858.6447,0.31581136499999996,0.13349941,0.4281994175,0.2780780525,-0.06756918999999999
1751988913.116,840.5128,824.7985,783.69965,882.4176,0.31581136499999996,0.13349941,0.4281994175,0.2780780525,-0.06756918999999999
1751988913.148,814.3223,823.1868,779.2674,841.7216,0.31581136499999996,0.13349941,0.4281994175,0.2780780525,-0.06756918999999999
1751988913.149,786.52014,825.2015,778.0586,803.8461,0.31581136499999996,0.13349941,0.4281994175,0.2780780525,-0.06756918999999999
1751988913.149,813.91943,827.2161,780.07324,831.6484,0.31581136499999996,0.13349941,0.4281994175,0.2780780525,-0.06756918999999999
1751988913.149,850.58606,827.619,780.87915,862.674,0.31581136499999996,0.13349941,0.4281994175,0.2780780525,-0.06756918999999999
1751988913.15,843.73627,830.84247,781.685,854.61536,0.31581136499999996,0.13349941,0.4281994175,0.2780780525,-0.06756918999999999
1751988913.15,800.6227,828.4249,778.0586,827.2161,0.31581136499999996,0.13349941,0.4281994175,0.2780780525,-0.06756918999999999
1751988913.15,801.4286,826.4103,777.25275,833.2601,0.31581136499999996,0.13349941,0.4281994175,0.2780780525,-0.06756918999999999
1751988913.15,840.5128,825.6044,780.4762,880.80585,0.31581136499999996,0.13349941,0.4281994175,0.2780780525,-0.06756918999999999
1751988913.15,826.0073,812.71063,775.2381,859.45056,0.31581136499999996,0.13349941,0.4281994175,0.2780780525,-0.06756918999999999
1751988913.151,786.1172,810.293,776.04395,815.5311,0.34273837375,0.1628716575,0.43564965,0.2790073825,-0.05502707000000001
1751988913.152,782.8938,818.3516,782.8938,803.44324,0.34273837375,0.1628716575,0.43564965,0.2790073825,-0.05502707000000001
1751988913.152,813.5165,814.7253,784.90845,832.8571,0.34273837375,0.1628716575,0.43564965,0.2790073825,-0.05502707000000001
1751988913.202,823.1868,808.68134,784.10254,859.0476,0.34273837375,0.1628716575,0.43564965,0.2790073825,-0.05502707000000001
1751988913.202,796.1905,813.1135,782.0879,840.10986,0.34273837375,0.1628716575,0.43564965,0.2790073825,-0.05502707000000001
1751988913.203,784.90845,825.6044,787.72894,824.7985,0.34273837375,0.1628716575,0.43564965,0.2790073825,-0.05502707000000001
1751988913.203,814.7253,827.619,793.36993,859.85345,0.34273837375,0.1628716575,0.43564965,0.2790073825,-0.05502707000000001
1751988913.203,834.0659,826.4103,792.5641,889.2674,0.34273837375,0.1628716575,0.43564965,0.2790073825,-0.05502707000000001
1751988913.203,824.3956,826.0073,787.326,865.4945,0.34273837375,0.1628716575,0.43564965,0.2790073825,-0.05502707000000001
1751988913.204,799.81683,824.7985,782.49084,825.2015,0.34273837375,0.1628716575,0.43564965,0.2790073825,-0.05502707000000001
1751988913.204,802.23444,822.7839,781.685,827.2161,0.34273837375,0.1628716575,0.43564965,0.2790073825,-0.05502707000000001
1751988913.204,830.4396,816.337,779.67035,855.82416,0.34273837375,0.1628716575,0.43564965,0.2790073825,-0.05502707000000001
1751988913.205,838.9011,820.3663,781.28204,859.45056,0.34273837375,0.1628716575,0.43564965,0.2790073825,-0.05502707000000001
1751988913.205,796.1905,818.3516,776.4469,815.5311,0.34273837375,0.1628716575,0.43564965,0.2790073825,-0.05502707000000001
1751988913.205,788.5348,813.91943,768.3883,805.05493,0.34273837375,0.1628716575,0.43564965,0.2790073825,-0.05502707000000001
1751988913.264,828.4249,813.1135,771.6117,847.76556,0.34273837375,0.1628716575,0.43564965,0.2790073825,-0.05502707000000001
1751988913.2649999,840.10986,820.3663,780.07324,852.6007,0.34273837375,0.1628716575,0.43564965,0.2790073825,-0.05502707000000001
1751988913.2649999,806.6667,823.1868,780.87915,809.0842,0.34273837375,0.1628716575,0.43564965,0.2790073825,-0.05502707000000001
1751988913.2649999,786.52014,816.337,773.6264,803.0403,0.34273837375,0.1628716575,0.43564965,0.2790073825,-0.05502707000000001
1751988913.2649999,820.7692,817.5458,777.25275,850.18317,0.34273837375,0.1628716575,0.43564965,0.2790073825,-0.05502707000000001
1751988913.2659998,844.1392,821.978,785.31134,877.98535,0.34273837375,0.1628716575,0.43564965,0.2790073825,-0.05502707000000001
1751988913.2659998,825.6044,822.7839,782.8938,855.82416,0.34273837375,0.1628716575,0.43564965,0.2790073825,-0.05502707000000001
1751988913.2659998,778.0586,815.12823,778.86444,788.5348,0.34273837375,0.1628716575,0.43564965,0.2790073825,-0.05502707000000001
1751988913.2659998,801.8315,815.12823,780.87915,806.6667,0.34273837375,0.1628716575,0.43564965,0.2790073825,-0.05502707000000001
1751988913.2659998,839.707,823.1868,784.90845,870.7326,0.34273837375,0.1628716575,0.43564965,0.2790073825,-0.05502707000000001
1751988913.267,820.3663,822.381,783.2967,846.9597,0.34273837375,0.1628716575,0.43564965,0.2790073825,-0.05502707000000001
1751988913.267,792.5641,823.1868,782.49084,811.50183,0.37253970999999997,0.19468488250000002,0.45151887,0.27899883999999997,-0.040043675000000015
1751988913.315,788.93774,826.0073,786.9231,828.4249,0.37253970999999997,0.19468488250000002,0.45151887,0.27899883999999997,-0.040043675000000015
1751988913.316,818.3516,826.8132,787.72894,866.30035,0.37253970999999997,0.19468488250000002,0.45151887,0.27899883999999997,-0.040043675000000015
1751988913.316,817.5458,826.4103,786.52014,858.24176,0.37253970999999997,0.19468488250000002,0.45151887,0.27899883999999997,-0.040043675000000015
1751988913.316,768.7912,826.0073,788.1319,798.60803,0.37253970999999997,0.19468488250000002,0.45151887,0.27899883999999997,-0.040043675000000015
1751988913.316,763.5531,826.0073,789.34064,793.36993,0.37253970999999997,0.19468488250000002,0.45151887,0.27899883999999997,-0.040043675000000015
1751988913.316,819.9634,826.8132,788.1319,848.97437,0.37253970999999997,0.19468488250000002,0.45151887,0.27899883999999997,-0.040043675000000015
1751988913.317,826.4103,823.9927,785.31134,855.0183,0.37253970999999997,0.19468488250000002,0.45151887,0.27899883999999997,-0.040043675000000015
1751988913.317,777.6557,818.7546,778.86444,808.68134,0.37253970999999997,0.19468488250000002,0.45151887,0.27899883999999997,-0.040043675000000015
1751988913.317,761.53845,822.7839,779.2674,775.64105,0.37253970999999997,0.19468488250000002,0.45151887,0.27899883999999997,-0.040043675000000015
1751988913.317,807.8755,823.9927,784.90845,835.2747,0.37253970999999997,0.19468488250000002,0.45151887,0.27899883999999997,-0.040043675000000015
1751988913.317,823.1868,815.5311,777.6557,863.8828,0.37253970999999997,0.19468488250000002,0.45151887,0.27899883999999997,-0.040043675000000015
1751988913.318,783.2967,810.293,776.8498,810.696,0.37253970999999997,0.19468488250000002,0.45151887,0.27899883999999997,-0.040043675000000015
1751988913.3409998,763.1502,815.5311,780.07324,788.93774,0.37253970999999997,0.19468488250000002,0.45151887,0.27899883999999997,-0.040043675000000015
1751988913.3420002,798.60803,815.5311,780.07324,824.3956,0.37253970999999997,0.19468488250000002,0.45151887,0.27899883999999997,-0.040043675000000015
1751988913.3420002,833.2601,816.337,777.6557,857.8388,0.37253970999999997,0.19468488250000002,0.45151887,0.27899883999999997,-0.040043675000000015
1751988913.3420002,817.5458,817.9487,773.6264,842.9304,0.37253970999999997,0.19468488250000002,0.45151887,0.27899883999999997,-0.040043675000000015
1751988913.3420002,787.326,819.5604,773.6264,810.696,0.37253970999999997,0.19468488250000002,0.45151887,0.27899883999999997,-0.040043675000000015
1751988913.3420002,801.8315,821.978,775.64105,820.7692,0.37253970999999997,0.19468488250000002,0.45151887,0.27899883999999997,-0.040043675000000015
1751988913.3420002,841.7216,821.978,774.83514,864.2857,0.37253970999999997,0.19468488250000002,0.45151887,0.27899883999999997,-0.040043675000000015
1751988913.3430002,836.4835,816.7399,771.6117,851.39197,0.37253970999999997,0.19468488250000002,0.45151887,0.27899883999999997,-0.040043675000000015
1751988913.3430002,800.2198,817.5458,771.6117,810.696,0.37253970999999997,0.19468488250000002,0.45151887,0.27899883999999997,-0.040043675000000015
1751988913.3430002,792.1612,821.5751,776.8498,818.3516,0.37253970999999997,0.19468488250000002,0.45151887,0.27899883999999997,-0.040043675000000015
1751988913.3430002,817.5458,818.7546,780.4762,847.76556,0.37253970999999997,0.19468488250000002,0.45151887,0.27899883999999997,-0.040043675000000015
1751988913.3430002,835.6777,825.6044,779.2674,857.4359,0.37253970999999997,0.19468488250000002,0.45151887,0.27899883999999997,-0.040043675000000015
1751988913.386,807.0696,830.0366,782.0879,825.6044,0.37253970999999997,0.19468488250000002,0.45151887,0.27899883999999997,-0.040043675000000015
1751988913.386,788.5348,832.8571,784.10254,809.0842,0.3995413925,0.21714586249999998,0.466224485,0.278401515,-0.026910315000000018
1751988913.387,818.3516,830.4396,782.8938,842.52747,0.3995413925,0.21714586249999998,0.466224485,0.278401515,-0.026910315000000018
1751988913.388,837.6923,823.5897,781.28204,861.06226,0.3995413925,0.21714586249999998,0.466224485,0.278401515,-0.026910315000000018
1751988913.388,817.1429,820.7692,782.0879,837.6923,0.3995413925,0.21714586249999998,0.466224485,0.278401515,-0.026910315000000018
1751988913.388,772.8205,816.7399,780.4762,803.0403,0.3995413925,0.21714586249999998,0.466224485,0.278401515,-0.026910315000000018
1751988913.388,784.10254,814.3223,777.6557,832.4542,0.3995413925,0.21714586249999998,0.466224485,0.278401515,-0.026910315000000018
1751988913.388,825.2015,814.7253,780.07324,873.5531,0.3995413925,0.21714586249999998,0.466224485,0.278401515,-0.026910315000000018
1751988913.389,816.7399,819.5604,782.0879,866.30035,0.3995413925,0.21714586249999998,0.466224485,0.278401515,-0.026910315000000018
1751988913.389,772.4176,816.337,776.4469,813.5165,0.3995413925,0.21714586249999998,0.466224485,0.278401515,-0.026910315000000018
1751988913.389,777.6557,813.1135,774.0293,804.65204,0.3995413925,0.21714586249999998,0.466224485,0.278401515,-0.026910315000000018
1751988913.389,826.4103,817.5458,778.0586,858.6447,0.3995413925,0.21714586249999998,0.466224485,0.278401515,-0.026910315000000018
1751988913.445,827.2161,819.15753,773.6264,861.8681,0.3995413925,0.21714586249999998,0.466224485,0.278401515,-0.026910315000000018
1751988913.445,780.07324,817.1429,768.7912,807.47253,0.3995413925,0.21714586249999998,0.466224485,0.278401515,-0.026910315000000018
1751988913.445,761.53845,812.71063,767.1795,781.685,0.3995413925,0.21714586249999998,0.466224485,0.278401515,-0.026910315000000018
1751988913.446,815.12823,815.5311,766.77655,848.5714,0.3995413925,0.21714586249999998,0.466224485,0.278401515,-0.026910315000000018
1751988913.446,842.1245,820.7692,771.6117,875.16486,0.3995413925,0.21714586249999998,0.466224485,0.278401515,-0.026910315000000018
1751988913.446,806.26373,822.381,779.67035,831.2454,0.3995413925,0.21714586249999998,0.466224485,0.278401515,-0.026910315000000018
1751988913.446,777.25275,817.9487,778.46155,794.57874,0.3995413925,0.21714586249999998,0.466224485,0.278401515,-0.026910315000000018
1751988913.446,810.293,819.5604,781.28204,839.304,0.3995413925,0.21714586249999998,0.466224485,0.278401515,-0.026910315000000018
1751988913.447,846.55676,821.5751,781.28204,885.64105,0.3995413925,0.21714586249999998,0.466224485,0.278401515,-0.026910315000000018
1751988913.447,817.1429,818.3516,772.01465,835.2747,0.3995413925,0.21714586249999998,0.466224485,0.278401515,-0.026910315000000018
1751988913.447,779.2674,825.6044,776.04395,807.47253,0.3995413925,0.21714586249999998,0.466224485,0.278401515,-0.026910315000000018
1751988913.447,798.60803,825.6044,780.07324,838.49817,0.3995413925,0.21714586249999998,0.466224485,0.278401515,-0.026910315000000018
1751988913.4689999,842.1245,823.9927,778.46155,878.3883,0.3995413925,0.21714586249999998,0.466224485,0.278401515,-0.026910315000000018
1751988913.47,833.663,825.2015,779.2674,859.85345,0.3995413925,0.21714586249999998,0.466224485,0.278401515,-0.026910315000000018
1751988913.47,786.52014,820.3663,778.0586,805.05493,0.3995413925,0.21714586249999998,0.466224485,0.278401515,-0.026910315000000018
1751988913.47,800.6227,820.3663,784.5055,842.9304,0.42231472000000003,0.2296868,0.476930725,0.27746905,-0.0187184725
1751988913.472,843.73627,821.5751,784.10254,889.67035,0.42231472000000003,0.2296868,0.476930725,0.27746905,-0.0187184725
1751988913.472,823.1868,819.15753,773.22345,857.4359,0.42231472000000003,0.2296868,0.476930725,0.27746905,-0.0187184725
1751988913.472,777.25275,815.12823,775.64105,811.0989,0.42231472000000003,0.2296868,0.476930725,0.27746905,-0.0187184725
1751988913.472,766.3736,818.3516,783.69965,802.6374,0.42231472000000003,0.2296868,0.476930725,0.27746905,-0.0187184725
1751988913.472,794.17584,819.9634,784.10254,831.6484,0.42231472000000003,0.2296868,0.476930725,0.27746905,-0.0187184725
1751988913.473,800.6227,808.68134,776.04395,828.4249,0.42231472000000003,0.2296868,0.476930725,0.27746905,-0.0187184725
1751988913.473,780.07324,813.5165,770.0,806.26373,0.42231472000000003,0.2296868,0.476930725,0.27746905,-0.0187184725
1751988913.473,746.63007,820.7692,770.0,774.83514,0.42231472000000003,0.2296868,0.476930725,0.27746905,-0.0187184725
1751988913.524,763.95605,821.978,774.0293,790.54944,0.42231472000000003,0.2296868,0.476930725,0.27746905,-0.0187184725
1751988913.5249999,799.011,822.7839,774.43225,818.3516,0.42231472000000003,0.2296868,0.476930725,0.27746905,-0.0187184725
1751988913.5249999,786.52014,820.7692,770.0,817.1429,0.42231472000000003,0.2296868,0.476930725,0.27746905,-0.0187184725
1751988913.526,749.85345,823.9927,769.19415,780.07324,0.42231472000000003,0.2296868,0.476930725,0.27746905,-0.0187184725
1751988913.526,768.3883,826.4103,772.4176,784.5055,0.42231472000000003,0.2296868,0.476930725,0.27746905,-0.0187184725
1751988913.526,811.9048,823.9927,775.64105,842.9304,0.42231472000000003,0.2296868,0.476930725,0.27746905,-0.0187184725
1751988913.527,812.3077,819.15753,778.46155,856.2271,0.42231472000000003,0.2296868,0.476930725,0.27746905,-0.0187184725
1751988913.527,780.07324,815.12823,781.28204,833.2601,0.42231472000000003,0.2296868,0.476930725,0.27746905,-0.0187184725
1751988913.528,758.315,809.0842,774.83514,799.81683,0.42231472000000003,0.2296868,0.476930725,0.27746905,-0.0187184725
1751988913.528,803.0403,812.3077,770.80585,826.8132,0.42231472000000003,0.2296868,0.476930725,0.27746905,-0.0187184725
1751988913.529,828.022,819.5604,772.4176,858.6447,0.42231472000000003,0.2296868,0.476930725,0.27746905,-0.0187184725
1751988913.529,790.54944,821.1722,775.2381,808.68134,0.42231472000000003,0.2296868,0.476930725,0.27746905,-0.0187184725
1751988913.5779998,776.4469,824.7985,774.0293,789.7436,0.42231472000000003,0.2296868,0.476930725,0.27746905,-0.0187184725
1751988913.579,821.1722,828.4249,769.59705,858.6447,0.42231472000000003,0.2296868,0.476930725,0.27746905,-0.0187184725
1751988913.579,855.82416,829.6337,774.43225,894.10254,0.42231472000000003,0.2296868,0.476930725,0.27746905,-0.0187184725
1751988913.579,830.0366,826.0073,777.25275,855.42126,0.42231472000000003,0.2296868,0.476930725,0.27746905,-0.0187184725
1751988913.579,794.57874,830.84247,774.0293,807.8755,0.42231472000000003,0.2296868,0.476930725,0.27746905,-0.0187184725
1751988913.58,812.71063,833.2601,773.6264,831.2454,0.6564424575000001,0.4417695475,0.75296587,0.43287068500000003,0.02396707749999999
1751988913.582,852.1978,826.4103,775.2381,881.2088,0.6564424575000001,0.4417695475,0.75296587,0.43287068500000003,0.02396707749999999
1751988913.582,836.4835,822.7839,774.43225,867.1062,0.6564424575000001,0.4417695475,0.75296587,0.43287068500000003,0.02396707749999999
1751988913.582,782.49084,823.1868,776.4469,792.1612,0.6564424575000001,0.4417695475,0.75296587,0.43287068500000003,0.02396707749999999
1751988913.5830002,786.52014,826.0073,776.4469,796.1905,0.6564424575000001,0.4417695475,0.75296587,0.43287068500000003,0.02396707749999999
1751988913.5830002,826.0073,824.7985,775.2381,858.24176,0.6564424575000001,0.4417695475,0.75296587,0.43287068500000003,0.02396707749999999
1751988913.5830002,828.022,821.978,776.04395,857.03296,0.6564424575000001,0.4417695475,0.75296587,0.43287068500000003,0.02396707749999999
1751988913.632,792.96704,821.978,774.43225,813.91943,0.6564424575000001,0.4417695475,0.75296587,0.43287068500000003,0.02396707749999999
1751988913.632,788.93774,825.6044,775.64105,811.9048,0.6564424575000001,0.4417695475,0.75296587,0.43287068500000003,0.02396707749999999
1751988913.633,832.8571,827.619,775.2381,865.4945,0.6564424575000001,0.4417695475,0.75296587,0.43287068500000003,0.02396707749999999
1751988913.633,858.24176,829.6337,774.43225,892.0879,0.6564424575000001,0.4417695475,0.75296587,0.43287068500000003,0.02396707749999999
1751988913.633,818.7546,827.2161,778.0586,851.39197,0.6564424575000001,0.4417695475,0.75296587,0.43287068500000003,0.02396707749999999
1751988913.633,786.9231,823.9927,782.8938,823.9927,0.6564424575000001,0.4417695475,0.75296587,0.43287068500000003,0.02396707749999999
1751988913.6339998,818.3516,821.978,784.10254,863.47986,0.6564424575000001,0.4417695475,0.75296587,0.43287068500000003,0.02396707749999999
1751988913.6339998,835.6777,817.1429,780.87915,877.98535,0.6564424575000001,0.4417695475,0.75296587,0.43287068500000003,0.02396707749999999
1751988913.6339998,816.337,812.3077,779.2674,844.1392,0.6564424575000001,0.4417695475,0.75296587,0.43287068500000003,0.02396707749999999
1751988913.6339998,793.7729,818.7546,778.0586,825.2015,0.6564424575000001,0.4417695475,0.75296587,0.43287068500000003,0.02396707749999999
1751988913.6339998,813.91943,826.0073,774.0293,833.663,0.6564424575000001,0.4417695475,0.75296587,0.43287068500000003,0.02396707749999999
1751988913.6339998,839.304,826.0073,773.22345,853.4066,0.6564424575000001,0.4417695475,0.75296587,0.43287068500000003,0.02396707749999999
1751988913.682,828.8278,823.9927,777.25275,862.27106,0.6564424575000001,0.4417695475,0.75296587,0.43287068500000003,0.02396707749999999
1751988913.683,794.57874,821.978,778.0586,827.619,0.6564424575000001,0.4417695475,0.75296587,0.43287068500000003,0.02396707749999999
1751988913.683,784.5055,817.9487,773.22345,818.3516,0.6564424575000001,0.4417695475,0.75296587,0.43287068500000003,0.02396707749999999
1751988913.683,817.9487,817.9487,773.22345,852.6007,0.6564424575000001,0.4417695475,0.75296587,0.43287068500000003,0.02396707749999999
1751988913.683,827.619,824.3956,777.6557,851.79486,0.6564424575000001,0.4417695475,0.75296587,0.43287068500000003,0.02396707749999999
1751988913.683,800.6227,831.2454,776.8498,832.8571,0.6564424575000001,0.4417695475,0.75296587,0.43287068500000003,0.02396707749999999
1751988913.684,788.1319,827.2161,773.22345,826.4103,0.6564424575000001,0.4417695475,0.75296587,0.43287068500000003,0.02396707749999999
1751988913.684,808.68134,819.15753,774.0293,833.663,0.665362,0.44289845175,0.7749631450000001,0.43771059500000004,0.015689267500000006
1751988913.685,828.4249,825.6044,778.0586,858.6447,0.665362,0.44289845175,0.7749631450000001,0.43771059500000004,0.015689267500000006
